bbl,address,percentage,savings,hvac_cost
1008010024,119 West 25 St,29.99999982589163,26575.46,88584.86718077888
1007880049,530 7 Ave,29.99999979441519,94855.64,316185.468833431
1012990022,437 Lexington Ave,29.99999978358492,91577.14,305257.1355354083
1000250001,55 Broad St,29.999999768264672,232762.07,775873.5726599105
1010210019,Brill Building,29.99999974128799,116471.39,388237.9700147275
1012690001,1330 6 Ave,29.999999733789938,214180.68,713935.6063352281
1013100001,425 Park Ave,29.99999970838581,299226.2,997420.6763620675
1013160001,675 3 Ave,29.99999970257163,215285.11,717617.0404479889
1005220001,610 Broadway,29.99999970084437,27439.33,91464.43424540335
1000210004,65 Broadway,29.99999969244525,258168.54,860561.8088223292
1013120015,702 Lexington Ave,29.999999682338746,112803.22,376010.73731480143
1008760006,257 Park Ave South,29.999999669915788,87249.12,290830.4031999508
1000290001,85 Broad St,29.999999654355197,423470.23,1411567.4495966984
1007570054,330 West 34 St,29.999999637788022,140625.04,468750.1389928972
1012910001,711 5 Ave,29.999999634783954,225390.24,751300.809146237
1008150021,109 West 39 St,29.99999956046397,244129.72,813765.7452559789
1016080069,1216 5 Ave,29.999999535409465,55409.12,184697.06952695033
1001270018,255 Greenwich St,29.99999950867183,216801.3,722671.0118356207
1001540023,14 Reade St,29.99999948532381,50170.01,167233.36953570112
1013050033,818 3 Ave,29.999999453587655,112678.19,375593.9735076395
1008150046,1430 Broadway,29.999999383980043,222387.24,741290.8152216645
1000100023,1 Whitehall St,29.999999367337566,174994.36,583314.5456347066
1013170021,815 2 Ave,29.999999358879094,107861.84,359539.4743502758
1012610021,25 West 45 St,29.99999934152724,69525.79,231752.63842009328
1008417502,24 West 40 Street,29.99999932155489,23700.47,79001.56845327427
1008500001,149 5 Ave,29.999999288152623,57071.6,190238.67118069663
1014830001,1334 York Ave,29.999999230866564,191334.76,637782.5496846628
1000090014,17 State St,29.99999922763894,187498.22,624994.0827573697
1001530001,280 Broadway,29.999999217045193,82420.76,274735.8738368591
1010290053,1784 Broadway,29.99999921475552,108231.71,360772.3761098173
1012870033,350 Park Ave,29.999999170042102,170660.85,568869.515737925
1012900037,410 Park Ave,29.99999916877111,58549.07,195163.5720741866
1007120036,61 9 Ave,29.99999915335777,165892.17,552973.9156057023
1012870052,485 Madison Ave,29.999999065790657,62092.38,206974.6064452537
1005590016,124 East 14 St,29.999999022981612,107464.57,358215.2449994294
1012900001,689 5 Ave,29.999999009751466,59199.85,197332.83984695183
1000400003,60 Wall St,29.99999899808011,118290.26,394300.8798352631
1007800036,Penn Station,29.999998862382665,108655.66,362185.5470676186
1012770069,511 5 Ave,29.99999869667186,47601.8,158672.67356008536
1012950023,355 Lexington Ave,29.99999864214285,76527.47,255091.57821259744
1001530024,23 Chambers St,29.999998627928665,92313.18,307710.6140733638
1008410054,8 West 40 St,29.999998367694257,67361.16,224537.21221711268
1007800071,254 West 31 St,29.999998291203312,20187.43,67291.43716624616
1013747501,41 East 59 Street,29.999998209404517,60783.72,202612.412093229
1007780048,214 West 29 St,29.999998065450484,24716.09,82386.97197938923
1008610015,134 Madison Ave,29.99999801605653,52478.1,174927.01156817676
1008040044,104 West 29 St,29.999997939506468,44160.35,147201.17677690243
1004960040,75 Spring St,29.999997748440038,14912.22,49707.40373064
1012720034,720 5 Ave,29.999997545506083,43744.23,145814.11192999504
1008200038,130 5 Ave,29.999997213869662,39720.52,132401.74562961733
1010250054,244 West 54 St,29.999997115373738,30350.68,101168.943061153
1008510001,Flatiron Building,29.999996730649258,18578.1,61927.00674870351
1008590024,99 Madison Ave,29.99999664858618,37417.08,124723.61393334813
1007850041,470 7 Ave,29.999995927324104,34712.97,115709.91570829951
1013090066,110 East 55 St,29.999995590366886,25261.29,84204.31237700414
1008260065,40 West 25 St,29.999995165685473,25498.13,84993.78036288891
1008400023,29 West 38 St,29.9999944498557,16436.49,54788.31013610092
1007990028,119 West 23 St,29.999994116836685,15397.35,51324.51006501582
1007990012,155 West 23 St,29.999993436795176,11608.44,38694.808465398455
1009980012,145 West 45 St,29.999991328533877,14181.33,47271.11366366203
1012600064,56 West 45 St,29.999991201659554,8154.49,27181.641305111138
1009990009,151 West 46 St,29.999989387470173,10132.47,33774.91194790868
1008010055,122 West 26 St,29.999987818891054,8489.55,28298.51149024171
1019097501,114 West 125 Street,29.99998531402417,7218.42,24061.41177884373
1022150824,4116 9 Ave,29.999954549592445,3189.34,10631.149439669161
1007850067,242 West 36 St,29.99666447085703,51594.56,172000.99047721186
1007970037,675 6 Ave,29.98666717451205,185720.99,619345.220724824
1010220043,1631 Broadway,29.967538420034717,1504915.22,5021817.938152348
1012670001,1290 6 Ave,29.953885526290016,1313671.05,4385644.890199682
1000660001,Federal Reserve Bank of New York,29.949053650815088,752601.01,2512937.533101375
1010140033,3 Times Square,29.92666676704447,320701.75,1071625.358401624
1013010001,245 Park Ave,29.918217546183307,983830.6,3288399.7801049086
1012940001,General Motors Building,29.895121626378945,1651643.67,5524793.277785556
1010280056,956 8 Ave,29.889649920345303,204488.11,684143.5431493927
1010090005,152 West 57 St,29.888472594413013,199838.87,668615.1972762751
1008630060,183 Madison Ave,29.81666708108463,42324.21,141948.15901087088
1010010029,1221 6 Ave,29.727692341356164,1393833.34,4688669.823392063
1007890009,257 West 39 Street,29.703332988637904,80100.93,269669.8381647613
1005540001,770 Broadway,29.669957726264396,412598.97,1390628.7761062759
1010270020,1740 Broadway,29.667363304002425,191768.94,646396.9785077882
1013280001,909 3 Ave,29.661719789315015,406631.13,1370895.32531583
1012600024,19 West 44 St,29.650222153690365,81980.74,276492.83561875916
1012750001,461 5 Ave,29.64868262205132,53550.37,180616.35548073798
1008130031,1001 6 Ave,29.595666949406734,134438.99,454252.2735839035
1002260001,431 Canal St,29.595051669651646,350740.2,1185131.2304335926
1009990029,1185 6 Ave,29.55469070420598,431107.61,1458677.4543326495
1004770011,101 6 Ave,29.55169109121404,379721.81,1284941.0506760962
1000480001,140 Broadway,29.459909096093945,307181.58,1042710.5494386229
1007050039,50 Hudson Yards,29.439260478278495,697245.77,2368421.4843455623
1013000033,730 3 Ave,29.43574178576312,302678.19,1028267.5809664604
1012680001,51 West 52 St,29.423036688528043,431180.29,1465451.3555635675
1005630001,83 University Pl,29.383334312950538,80950.25,275497.15474026935
1013290001,919 3 Ave,29.325947656150237,639147.7,2179461.3681169753
1012760042,60 East 42 St,29.26908099033674,717598.87,2451730.1046688724
1000220020,42 Broadway,29.226666325062357,130340.02,445962.6648839908
1012940046,625 Madison Ave,29.223553396714763,236203.88,808265.4316314369
1007027501,30 Hudson Yards,29.195413768549113,3519762.03,12055873.083024016
1008880027,145 East 32 St,29.174334557397653,43319.43,148484.7234982284
1007670054,218 West 18 St,29.032822044671065,61894.56,213188.23194233942
1010160036,1 Astor Plaza,29.012781825678452,778226.81,2682358.46764343
1012900056,540 Madison Ave,28.975667073070017,241096.13,832064.1226033231
1007880004,580 8 Ave,28.963341852794887,7052.97,24351.368139237726
1012960001,125 Park Ave,28.950519518285734,198690.16,686309.480126957
1008110021,1333 Broadway,28.94902114560137,70675.64,244138.2720491008
1007880066,234 West 39 St,28.91166866692785,13329.87,46105.50208486611
1008250017,43 West 23 St,28.838673296977856,17469.24,60575.740846686895
1013030033,776 3 Ave,28.81666536769011,94364.76,327465.9256924428
1007630018,333 West 39 St,28.78866917204666,20712.05,71945.14576627624
1012750027,100 Park Ave,28.76009610984682,294685.57,1024633.4674073157
1005110008,584 Broadway,28.61666412324456,25870.02,90401.94163996377
1008630027,169 Madison Ave,28.596669460067663,49557.65,173298.67755824578
1000750021,40 Fulton St,28.58666645119375,45249.12,158287.50119309712
1000880010,28 Vesey St,28.576666115095893,45108.57,157851.05868655187
1007680050,220 West 19 St,28.52966295947439,32040.48,112305.8482867906
1012770014,330 Madison Ave,28.511180993748464,312511.39,1096101.1754249085
1013090032,900 3 Ave,28.502523447010987,158223.8,555122.0764510683
1010260055,250 West 55 St,28.472414745140224,361804.52,1270719.4779176717
1008110031,1350 Broadway,28.446509815482084,74239.71,260980.03052590607
1000100014,33 Whitehall St,28.405261026959277,122641.52,431756.3562735847
1008370023,29 West 35 St,28.3499998912844,29719.82,104831.81698048867
1008230073,56 West 22 St,28.24667384529046,4323.64,15306.72256734
1007050001,55 Hudson Yards,28.23353670729104,569268.22,2016283.775928759
1008080040,100 West 33 St,28.215450960315973,170821.43,605418.0393581312
1013060042,154 East 52 St,28.2026664418687,126151.9,447304.86835357966
1008810029,137 East 25 St,28.193333230392128,12624.27,44777.500754650624
1005100038,Puck Building,28.187450347992232,22702.87,80542.47446902236
1012830058,18 East 48 St,28.151667258486402,88033.09,312710.04019650794
1007297504,391 9 Ave,28.118095977762884,597167.91,2123785.0189865935
1007860051,498 7 Ave,28.093312989391244,180256.09,641633.4380643156
1000160125,2 World Financial Center,28.053465368926368,1284794.88,4579808.102506696
1007840064,240 West 35 St,28.05333605813712,40434.26,144133.51736921744
1000430005,30 Wall St,27.922333031228032,106579.78,381700.84097486536
1008110056,142 West 36 St,27.91667141541524,18802.29,67351.47511038014
1000700043,160 Water Street,27.91604600113124,19866.45,71164.98518162261
1012750064,10 East 41 St,27.867665905242294,65269.37,234211.82894159044
1008580022,79 Madison Ave,27.863336785394,36894.13,132411.0255859232
1007800010,251 West 30 St,27.85667515386355,12407.6,44540.85037596148
1008380048,402 5 Ave,27.836680208613128,9139.44,32832.363383519085
1006460019,860 Washington St,27.826666369430892,55026.27,197746.54020522325
1007620033,575 8 Ave,27.816667407160146,72070.43,259090.81395368275
1007870011,247 West 37 St,27.814667512262698,58724.55,211127.99559480627
1007870059,230 West 38 St,27.745668716401134,40331.17,145360.23770859512
1008050022,129 West 29 Street,27.686665690909628,21773.04,78640.88887795813
1005770034,8 West 14 St,27.66666641100082,21548.16,77884.91638238
1012870028,41 East 51 St,27.653105493468804,148170.03,535816.9628904618
1007760001,322 8 Ave,27.612666398905787,56132.75,203286.23534243106
1008360026,7 West 34 St,27.61100108412997,100079.37,362461.93933737086
1012940037,500 Park Tower,27.60666612511247,170546.87,617774.2333213559
1001940042,60 Walker St,27.55666705869837,35538.14,128963.85446142785
1000210001,61 Broadway,27.524703668053828,262007.81,951900.5659781026
1012770008,5 East 42 St,27.51866729131963,199686.78,725641.1725395885
1012760004,487 5 Ave,27.51766657283914,128382.91,466547.22579827404
1008030007,153 West 27 St,27.502669008323423,22765.4,82775.23898902419
1007610033,545 8 Ave,27.476667868363425,33472.17,121820.33920692319
1012830069,589 5 Ave,27.466668785902513,53989.13,196562.35133876282
1012670022,Time Warner Building,27.466665570215334,98487.61,358571.4099450037
1007860013,255 West 36 St,27.46666502464906,34908.9,127095.51730678679
1012670034,640 5 Ave,27.406665871212315,97600.4,356119.2027466518
1012930069,745 5 Ave,27.40094669422338,166335.78,607043.916606964
1013240001,1166 6 Ave,27.366666957566814,87014.27,317957.134257231
1012970033,6 Grand Central,27.35866645455155,341874.25,1249601.293863955
1012750050,295 Madison Ave,27.344666098425236,63036.3,230525.0309991177
1017550033,1916 Park Ave,27.335666090306848,28094.26,102775.10673120985
1000747501,186 Front Street,27.32333296981599,214810.86,786181.0279049813
1012910010,Sony Tower,27.31666676643346,231004.91,845655.5551787061
1013940001,505 Park Ave,27.30666595522104,70767.58,259158.6249161598
1012860043,34 East 51 St,27.306664691869624,36294.13,132913.08334264025
1009960001,1500 Broadway,27.30333355384577,353197.88,1293607.168162991
1013087501,139 East 53 Street,27.291201061244962,551111.72,2019375.1046838667
1007870076,262 West 38 St,27.279673896527694,9703.32,35569.780037711855
1008300062,1195 Broadway,27.26667141006402,8774.97,32182.03596630131
1000650007,15 Maiden Ln,27.22666862436237,61060.76,224268.20130819437
1010650012,423 West 55 St,27.20733451257482,111436.59,409582.9010684442
1008180066,26 West 17 St,27.205662442510864,22094.36,81212.35807688301
1008177502,98 5 Ave,27.186666782006863,112322.55,413153.07573615166
1010130029,5 Times Square,27.176722035753752,237038.79,872212.5857862891
1007880011,263 West 38 St,27.1766670860658,38906.73,143162.25708173212
1008130055,1385 Broadway,27.136666795852264,98854.97,364285.6019999833
1013377502,1 United Nations Plaza,27.0966665551285,250803.06,925586.3982004505
1012580034,Salmon Tower Building,27.09666655184989,343758.67,1268638.2265590215
1008050094,144 West 30 St,27.09532451240847,10580.84,39050.42729846044
1008270028,1121 Broadway,27.08766919134019,41169.43,151985.87116960838
1000200001,29 Broadway,27.085333347977457,129034.29,476399.1210380852
1008050039,115 West 29 St,27.044670991519197,8603.46,31812.034255095634
1008610072,6 East 32 St,27.023330329499036,31742.75,117464.24150153389
1007819002,2 Penn Plaza,26.986916601045056,693926.64,2571344.6640033266
1008260046,1115 Broadway,26.986666438314465,46436.53,172072.12349159023
1010350001,630 9 Ave,26.95201424033368,108738.31,403451.51583243517
1008210041,148 5 Ave,26.89666403346861,40803.32,151704.01782625078
1008610044,462 Park Ave South,26.89633490350981,36638.93,136222.76095029898
1007590031,315 West 35 St,26.893322879991686,10524.29,39133.46835927793
1012950017,354 Lexington Ave,26.880886013966375,89144.75,331628.76384983544
1005120015,591 Broadway,26.866678441188647,3650.98,13589.249627534055
1010080019,127 West 55 St,26.856126368743116,312296.81,1162851.2828397735
1009270055,374 2 Ave,26.854664985322387,53407.38,198875.61445726542
1008250012,49 West 23 St,26.83666859890655,70316.9,262017.99131977593
1012760058,300 Madison Ave,26.81354764643769,570604.29,2128044.738890818
1007790017,231 West 29 St,26.806663464775404,21738.27,81092.78511503158
1013147502,211 East 40 Street,26.793333687238057,267810.02,999539.747932004
1009950033,Bank of America Tower,26.786666678911473,1287826.4,4807714.283516567
1010000029,1211 6 Ave,26.766049951747988,1010365.07,3774800.808566887
1013070023,599 Lexington Ave,26.744666700209358,451224.41,1687156.602316034
1007890075,264 West 40 St,26.736668523062264,32767.7,122557.1539391138
1008070028,119 West 31 St,26.733334286515692,69802.25,261105.66400693342
1007880037,209 West 38 St,26.72166874420619,42820.02,160244.55811459853
1008130023,1372 Broadway,26.715666380165082,222131.52,831465.3912766349
1000510001,101 Greenwich St,26.709332968485455,155408.18,581849.7234033035
1000130027,Cunard Building,26.673340832105737,472601.79,1771813.2609438496
1006910043,516 West 20 St,26.66678802034803,876.46,3286.7100429613765
1008440003,87 5 Ave,26.66667893530133,10144.78,38042.907497454995
1008440042,91 5 Ave,26.666673576914278,10793.54,40475.76451134169
1018840001,2880 Broadway,26.666672910843587,13122.01,49207.525977731326
1005110006,575 Broadway,26.66667147123715,19195.23,71982.09953088484
1005290072,65 Bleecker St,26.666670873888183,29202.16,109508.08272282143
1000130001,1 Broadway,26.666670135963866,35324.46,132466.7077662608
1012900044,66 East 55 St,26.66666993248749,32581.12,122179.18503692525
1011130051,16 West 61 St,26.666669704935696,25688.52,96331.93902441199
1006970023,511 West 25 St,26.666669579064827,19980.81,74928.02931674045
1012640040,608 5 Ave,26.666669056328168,53145.51,199295.64464065767
1006960065,210 11 Ave,26.666668926728747,27631.87,103619.50371800583
1008380076,48 West 37 St,26.666668775819662,53822.46,201834.209036279
1004980009,Scholastic Building,26.6666686748251,57570.05,215887.67124237574
1013130014,722 Lexington Ave,26.666668665816147,51009.09,191284.07315979543
1010090050,140 West 57 St,26.666668476827017,22315.92,83684.69431939817
1008240028,40 West 23 St,26.666668303912804,59735.81,224009.27374656306
1006460001,40 10 Ave,26.666668265770742,57717.35,216440.0495208688
1005230044,194 Mercer St,26.66666825985961,29560.2,110850.74337725167
1008690064,16 East 40 St,26.666668240239762,15055.47,56458.00916846984
1012630007,55 West 47 St,26.666668200094385,18403.32,69012.4460315401
1012900006,3 East 54 St,26.666668101615326,44002.13,165007.97862082583
1012610034,546 5 Ave,26.66666795585843,79843.51,299413.1480249638
1008120006,491 7 Ave,26.666667830458728,64607.81,242279.27692639877
1013750016,652 Madison Ave,26.666667730615206,53539.54,200773.2669895341
1000330001,77 Water St,26.666667011006606,224049.39,840185.2016509005
1008320001,856 6 Ave,26.666666950514124,26594.12,99727.94893846782
1008800084,104 East 25 St,26.66666694408703,28646.29,107423.58638244412
1011050036,600 West 58 St,26.66666686663895,77326.04,289972.6478255065
1000230019,New York Stock Exchange,26.666666787134492,621543.38,2330787.6644705655
1008950001,99 Park Ave,26.66666673008421,363826.6,1364349.7467553609
1000160260,Goldman Sachs Tower,26.666666684694263,1107356.99,4152588.7096927054
1005220010,632 Broadway,26.66666666594254,33164.35,124366.31250337714
1007670015,245 West 17 St,26.666666596729787,53984.68,202442.5505309325
1008150001,1411 Broadway,26.666666533674054,430346.42,1613799.0830483758
1012760033,118 Park Ave,26.66666652751864,450804.39,1690516.4713212012
1007780036,322-326 7 Ave,26.666666427194453,43699.98,163874.92647163096
1009930022,115 West 40 St,26.66666632031886,66545.94,249547.2782411307
1007870040,500 7 Ave,26.666666137181632,104412.31,391546.1702744189
1004740030,483 Broadway,26.666665901957188,5624.6,21092.25060485415
1008480061,894 Broadway,26.666665821156734,28744.57,107792.14091772473
1008230055,20 West 22 St,26.666665775107102,47082.86,176560.73090304033
1008830001,387 Park Ave South,26.66666575427703,44694.13,167602.99323447127
1012620024,21 West 46 St,26.66666570927668,15858.69,59470.08963510257
1012630038,590 5 Ave,26.66666568698227,68633.53,257375.74695551262
1012630061,48 West 48 St,26.666665593704213,72469.56,271760.860934595
1008720013,33 Irving Place,26.666665550988345,86852.93,325698.5011265534
1000290073,44 Beaver St,26.666665517848838,85996.39,322486.476392933
1008480043,242 Park Ave South,26.66666543691662,67302.29,252383.59913882782
1007870044,512 7 Ave,26.666665425722293,84596.16,317235.61476269073
1009690001,650 1 Ave,26.666665410318615,44186.13,165697.99530653827
1017750033,2322 3 Ave,26.666665389493417,37728.87,141483.26927619928
1008630067,178 Madison Ave,26.666664457509924,52224.32,195841.21622414785
1008600001,285 5 Ave,26.666664397216934,51018.61,191319.8037821504
1008420042,71 5 Ave,26.666663873552537,37010.14,138788.0395369063
1007940030,615 6 Ave,26.666663707692766,43469.25,163009.7055878049
1006970056,536 West 26 St,26.66666298541286,27425.91,102847.17669774604
1008800014,121 East 24 St,26.66666286449112,12719.37,47697.64430080564
1008120069,148 West 37 St,26.666661281213162,20212.23,75795.87780731909
1005310020,383 Lafayette St,26.666660140243266,12752.3,47821.136703786964
1005450053,400 Lafayette St,26.666657590455635,12531.93,46994.75349503626
1008580006,3 East 28 St,26.6666548580949,6732.51,25246.92367987913
1013120024,145 East 57 St,26.666648561343237,7198.57,26994.65582801155
1001440040,56 Hudson St,26.634333370225434,1393665.3,5232589.3823871
1012950040,630 3 Ave,26.521333941277586,83521.38,314921.4899406248
1000680007,83 Maiden Ln,26.510333614468106,116314.13,438750.15566202137
1013010033,750 3 Ave,26.499587657714628,231871.46,875000.2565888868
1009940001,Times Square Tower,26.45062551231855,247536.02,935841.8381626471
1008810001,351 Park Ave South,26.433334388022285,89045.9,336869.7217417614
1007587501,333 West 34 Street,26.397189105583287,122338.21,463451.6558209002
1013060001,345 Park Ave,26.39598590090582,1418992.65,5375789.543633999
1012920052,575 Madison Ave,26.293332826262883,127527.05,485016.68024610647
1011130008,27 West 60 St,26.23333673584814,11889.37,45321.60784469727
1019670040,1361 Amsterdam Ave,26.174331783941312,14161.51,54104.571291055785
1006990005,547 West 27 Street,26.16332614353793,13035.51,49823.59631372648
1007850001,500 8 Ave,26.0773362189547,41576.42,159435.07285755497
1001550003,52 Duane St,26.003336620718237,31355.68,120583.29458773098
1008330057,22 West 32 St,25.983331690801187,35979.33,138470.81054943264
1008820085,381 Park Ave South,25.966334617001475,48104.84,185258.4922344154
1008190010,47 West 17 St,25.943333720220156,46689.62,179967.69614696916
1013740014,650 Madison Ave,25.909452136179507,132198.09,510231.1284127884
1007850018,237 West 35 St,25.903334997674605,32444.04,125250.43591071408
1007950044,641 6 Ave,25.903331694625166,65322.22,252176.90438467456
1008690054,273 Madison Ave,25.900333777806782,146014.16,563753.9703257227
1011020018,619 West 54 St,25.8933339275838,152040.8,587181.2429608884
1013607501,860 1 Ave,25.8833331050965,447780.62,1729995.9714687236
1008140046,108 West 39 St,25.873331176315094,48249.62,186483.9887496534
1008360033,1 West 34 St,25.843328911967262,6701.19,25930.05731895817
1000240036,50 Broad St,25.841332245948546,102303.42,395890.6569766322
1012820001,563 5 Ave,25.83833371472526,267628.92,1035782.4268191039
1000220017,32 Broadway,25.833332562190336,171425.38,663582.1359374213
1000090001,1 State St,25.823333395759057,370739.43,1435676.1163176794
1008120049,1372 Broadway,25.796333432623754,46395.52,179853.15673321678
1006020036,611 Washington St,25.793328783144343,23874.02,92558.89459138524
1012910021,551 Madison Ave,25.783330774243673,29456.32,114245.59634252323
1008210032,11 West 19 St,25.773845816133935,57916.88,224711.82769218378
1008690016,266 Madison Ave,25.772332872750138,87416.46,339187.2223271959
1000770008,110 William St,25.753466088006014,286444.29,1112255.2941850561
1005800039,348 Hudson St,25.744334740610835,72627.92,282112.24229240563
1009030047,220 East 23 St,25.73333155097121,30234.36,117491.04440718604
1019300030,2082 Adam C Powell Blvd,25.712331530704603,61912.68,240789.83240421602
1012630067,64 West 48 St,25.68833420664443,63561.62,247433.79422227945
1008070039,875 6 Ave,25.663336757906436,29561.03,115187.78823994019
1012950020,363 Lexington Ave,25.623335930421927,39018.87,152278.64984462818
1008360035,358 5 Ave,25.583334573421368,24848.71,97128.50343526143
1001250020,Woolworth Building,25.57051430148322,275747.28,1078379.8743696183
1008580049,38 East 29 St,25.560009244519094,7483.48,29278.080177551987
1013110040,950 3 Ave,25.55333350105744,311112.63,1217503.109671095
1000380017,88 Pine St,25.513333168544865,477245.12,1870571.4257217897
1007850011,253 West 35 St,25.477330361685013,32286.53,126726.50368641152
1010040029,1285 6 Ave,25.47473795880681,566879.06,2225259.6313911276
1008690020,271 Madison Ave,25.47333210218916,17154.58,67343.29035236717
1012900052,545 Madison Ave,25.445332847548507,96710.86,380073.0789391794
1005107502,35 East Houston Street,25.38333215850469,73686.22,290293.72321912204
1001240004,11 Park Pl,25.35333161385112,52229.32,206005.74628805745
1010867502,540 West 58 Street,25.33170868718606,298104.21,1176802.613993405
1019310021,215 West 125 St,25.331334331357823,77410.6,305592.2715613639
1008630029,33 East 33 St,25.323340063291173,18305.52,72287.14677545939
1007790039,350 7 Ave,25.315335665364618,10581.54,41798.93223567729
1001500031,299 Broadway,25.309333490766317,60676.78,239740.72656688842
1005640007,113 University Pl,25.283325380013366,8956.87,35425.996641567035
1008190044,126 5 Ave,25.27533556051505,28309.55,112004.64552575507
1007850007,261 West 35 St,25.26433671044822,19247.34,76183.83265150255
1012980023,425 Lexington Ave,25.26353818749155,217246.65,859921.7116293032
1008410049,452 5 Ave,25.256231402995866,243480.03,964039.4329421556
1008410020,25 West 39 St,25.23133370178018,185716.36,736054.471773313
1008370048,386 5 Ave,25.187333031604826,78894.2,313229.6694572796
1007870025,225 West 37 St,25.161331257442825,43708.98,173714.89430659876
1008470062,881 Broadway,25.123333421078964,51646.12,205570.33230577558
1005770039,80 5 Ave,25.08533032629038,32336.36,128905.45820762133
1010280033,894 7 Ave,25.082332047749333,79829.34,318269.2097689663
1008060058,128 West 31 St,25.062336216147163,98272.64,392112.84675322846
1008440001,85 5 Ave,25.04333363333402,21668.78,86525.1420488113
1005970055,333 Hudson St,25.04333304769324,57305.32,228824.65321555285
1008830088,401 Park Ave South,25.033334857682828,74788.32,298754.921887873
1007840077,494 8 Ave,25.013335265683374,18788.03,75112.05443192505
1008590048,434 Park Ave South,24.983334957120697,48017.63,192198.63994303977
1008330018,39 West 31 St,24.980331581604307,19371.58,77547.32933275141
1008580078,259 5 Ave,24.973332833028252,71806.19,287531.46598452167
1005780067,119 Varick St,24.972335427239123,44633.35,178731.18087031296
1012920015,590 Madison Ave,24.95933321916797,497690.08,1994003.908797491
1017230010,55 West 125 St,24.944333453184363,87094.48,349155.37095212145
1000640012,150 Broadway,24.93333380235091,78366.66,314304.7801839118
1013060023,575 Lexington Ave,24.933333247962207,161375.1,647226.339114483
1008120019,135 West 36 St,24.913333299596665,26356.85,105794.15320721737
1008390009,49 West 37 St,24.89333050960665,43142.34,173308.8305855692
1012817501,11 East 45 Street,24.883334125587805,65008.82,261254.45919705238
1008590039,424 Park Ave South,24.879334476208275,64727.71,260166.5653954615
1013157501,767 2 Ave,24.873350614810143,271909.09,1093174.354395581
1018080008,413 East 120 Street,24.863338973699044,4828.82,19421.44619074705
1008780065,120 East 23 St,24.8633319452239,40367.98,162359.49425014394
1000630003,22 Cortlandt St,24.844333233778475,308873.8,1243236.423749355
1001247502,2 Manhattan West,24.84333310598455,438504.47,1765079.0581492784
1008120022,1359 Broadway,24.808333448970473,197817.4,797382.8649429462
1007600043,531 8 Ave,24.807326198680222,17209.07,69370.91834151615
1000160150,4 World Financial Center,24.792027682503303,889681.79,3588580.17340745
1007600063,336 West 37 St,24.785335119807364,26822.49,108219.19441615551
1008410008,51 West 39 Street,24.783330153163067,33932.69,136917.39483876104
1007540078,21 Penn Plaza,24.76933411656593,99126.36,400197.9202731312
1010100021,119 West 57 St,24.76333241023435,51620.42,208455.062286633
1012610016,45 West 45 St,24.76333209668587,54072.0,218355.10580273072
1013740045,28 East 60 St,24.760332971035652,44210.14,178552.2838150703
1007637502,323 West 39 Street,24.703335661708913,6447.76,26100.76666688486
1008230029,15 West 21 St,24.703332342728352,48087.34,194659.32503699217
1008367502,902 6 Ave,24.694226675358838,59640.62,241516.45153363908
