bbl,address,percentage,savings,hvac_cost
1004730001,462 Broadway,24.693330134066997,20751.19,84035.60753991456
1007880078,260 West 39 St,24.684331236972056,18084.92,73264.77604915827
1011397502,1993 Broadway,24.68333424050988,73889.72,299350.64396095
1012950058,364 Lexington Ave,24.683333392661943,119391.08,483691.07243632467
1002250008,205 Hudson St,24.672333337699964,116942.69,473983.09839348897
1007940025,125 West 18 St,24.657335129429395,44187.18,179205.01046871464
1012760051,315 Madison Ave,24.657330272600426,26356.57,106891.41812440171
1013757502,13 East 60 Street,24.633333197549803,72736.74,295277.7012216718
1008390029,13 West 37 St,24.60233497236491,20647.48,83924.87958233523
1007870072,256 West 38 St,24.600009304987488,9559.5,38859.741398804574
1008610003,307 5 Ave,24.593343125664376,9445.16,38405.35201634912
1008887503,101 East 32 Street,24.593333197348322,211133.13,858497.4159694815
1007627503,307 West 38 Street,24.54333451525985,89226.05,363544.9369951079
1008670001,411 5 Ave,24.53333195542162,58845.49,239859.3477108018
1001510032,305 Broadway,24.52533493501894,44983.11,183414.86515550115
1007830070,1 Penn Plaza,24.501187326409344,1538901.09,6280924.550710443
1012830017,400 Madison Ave,24.49333606582692,39165.12,159901.12532952643
1000100016,90 Broad St,24.49233269406713,168464.77,687826.5623135514
1005207503,51 King Street,24.463333114022507,116120.5,474671.62164193863
1000430002,40 Wall St,24.45133311049232,415855.19,1700746.4914931457
1007840019,225 West 34 St,24.446333398013437,185825.64,760137.0601249372
1007880073,250 West 39 St,24.443335506509946,32959.11,134838.8397779103
1008400071,42 West 39 St,24.443332306282002,55285.99,226180.24951447127
1000440001,28 Liberty St,24.434333200472672,967165.9,3958225.060061351
1008730067,215 Park Ave South,24.433335527952714,53887.93,220550.8533141128
1010120015,230 West 41 St,24.413333372004452,144405.37,591502.0607779609
1008600049,36 East 31 St,24.40333537761231,29547.09,121078.0802820363
1013040033,800 3 Ave,24.403333400757393,322049.53,1319694.8331247433
1007620019,325 West 38 St,24.39233613427347,27137.19,111252.93555572873
1000160140,3 World Financial Center,24.379730281864212,655602.58,2689129.750084622
1005220012,636 Broadway,24.37432984177617,24020.71,98549.21204368833
1012600001,1140 6 Ave,24.35433277172086,132873.28,545583.7416916895
1007790057,224 West 30 St,24.33333221463622,21471.02,88237.07254974898
1008120016,141 West 36 St,24.323327137754475,10591.78,43545.76962277305
1012960014,374 Lexington Ave,24.319333489646937,524708.14,2157576.153241927
1007590037,501 8 Ave,24.313333478148856,58369.64,240072.55135318486
1012790069,545 5 Ave,24.30333424122193,111105.01,457159.53579550417
1012990027,2 Grand Central Tower,24.29601626963982,300565.75,1237098.8999360583
1008220052,18 West 21 St,24.27332036935202,9326.5,38422.84392116303
1010127502,570 7 Ave,24.2633331784093,31262.78,128847.83706394942
1008110001,463 7 Ave,24.258333896358415,195160.0,804507.0235812725
1007840068,248 West 35 St,24.251331952166343,12746.21,52558.80388401263
1007620042,589 8 Ave,24.23732983202406,22137.6,91336.79391840535
1012790001,531 5 Ave,24.232333786849665,218837.76,903081.6508427194
1008390073,48 West 38 St,24.229336182481394,32397.32,133711.13329726434
1013027501,101 East 47 Street,24.220511108944162,392704.99,1621373.6705786597
1004820016,72 Spring St,24.213332447424943,23453.69,96862.71004177399
1012627502,44 West 47 Street,24.203332860860577,116871.14,482872.0931611586
1008140015,1407 Broadway,24.200333181118026,665534.27,2750103.748651171
1004830017,524 Broadway,24.18133331830436,57044.83,235904.4029917871
1006900012,555 West 18 St,24.169094346129707,108942.71,450752.1400670333
1008120063,134 West 37 St,24.166334432946147,21526.09,89074.70042561903
1012790009,7 East 44 St,24.141334286102435,81240.67,336521.04327459744
1007610053,330 West 38 St,24.140330277346504,4774.13,19776.57283537701
1012607503,530 5 Ave,24.133332448490606,86305.36,357618.90813963354
1007750058,226 West 26 St,24.12333408487429,15527.53,64367.26343617654
1005110012,592 Broadway,24.12333093671159,47425.05,196594.1192964657
1008150039,110 West 40 St,24.123329077724268,26706.52,110708.26880466129
1000380001,100 Wall St,24.115332305124802,108607.5,450367.00562869536
1010297501,970 8 Ave,24.09333268559269,187162.22,776821.631288556
1012730022,Solow Building,24.090333225569275,936308.7,3886657.321145769
1006920015,529 West 20 St,24.08433729385751,25216.71,104701.69759012341
1012890021,515 Madison Ave,24.073333212390533,84720.14,351925.2579297768
1008510035,286 Park Ave South,24.07233067362172,38317.47,159176.40264882203
1008820003,369 Park Ave South,24.06900325984812,31082.77,129140.24591891695
1008390055,8 West 38 Street,24.051330188554605,26624.64,110699.24112833462
1010280029,888 7 Ave,24.043333720973344,275144.42,1144368.8433271945
1001347501,257 Broadway,24.033334085793832,86700.69,360751.81949577696
1010000001,701 7 Ave,24.03333330636785,217594.58,905386.6029575943
1008280033,1140 Broadway,24.023329765413504,24678.46,102727.05840940372
1008340048,330 5 Ave,24.01633141053045,63325.42,263676.49129056267
1005630031,817 Broadway,24.01333542759728,55164.0,229722.35642285194
1007640001,80 8 Ave,24.010330788380383,36480.37,151936.14082840708
1012840002,597 5 Ave,24.01000345964942,7050.17,29363.469321644752
1013130004,499 Park Ave,24.006989622493506,128103.45,533608.9697809201
1008290068,44 West 28 St,23.963335765957627,39551.64,165050.64397665017
1012880056,510 Madison Ave,23.960334087991605,122958.54,513175.398758835
1007610037,555 8 Ave,23.95733433137562,19438.24,81136.906682238
1008670018,18 East 38 Street,23.949329052616278,27962.87,116758.46926052099
1000780004,123 William St,23.945333151852243,202092.66,843975.1442103763
1019107501,125 West 125 Street,23.943333181996497,91568.45,382438.18980413413
1008710068,33 Irving Place,23.93633492981066,45300.85,189255.5820798683
1012630034,580 5 Ave,23.93233308397754,181691.35,759187.7873438114
1012900036,400 Park Ave,23.927333957546388,56688.15,236917.95375356165
1007860068,240 West 37 St,23.9033301688476,19236.72,80477.15470654615
1013377501,304 East 45 Street,23.873331834935474,71876.59,301074.8164393965
1007860001,520 8 Ave,23.861333941757746,174721.31,732236.1374534669
1012830001,579 5 Ave,23.85733204222604,91094.73,381831.1697165794
1012990033,10 Grand Central,23.834333552326527,190593.98,799661.4614021615
1008140001,525 7 Ave,23.821332250605508,97137.58,407775.5978468874
1004860011,84 Wooster St,23.809999530590016,6071.83,25501.1764792317
1007850029,213 West 35 St,23.801334088110487,43564.17,183032.47136790399
1007850025,225 West 35 St,23.801332451856844,20175.8,84767.52316623348
1008610001,303 5 Ave,23.79333208531633,65496.52,275272.5837858587
1019090012,132 West 125 St,23.792334817167227,32480.03,136514.68109201378
1008270049,1129 Broadway,23.789333663860575,79463.57,334030.2470124105
1007840041,450 7 Ave,23.783333000397562,157040.38,660295.9307569503
1005190070,180 Varick St,23.7793326002676,85730.78,360526.4346192593
1001500038,291 Broadway,23.75433044319744,29287.67,123294.02451495807
1008620029,37 East 32 Street,23.75333365443914,213524.29,898923.4652547203
1012850015,444 Madison Ave,23.737333842933708,181935.08,766451.1996327661
1008620016,152 Madison Ave,23.723325960219096,14615.93,61609.95310905813
1000800001,195 Broadway,23.71533326913065,450702.73,1900469.7293740443
1012630071,1212 6 Ave,23.71333465747355,26801.29,113022.02067794478
1008350041,Empire State Building,23.708333399988422,1166597.64,4920622.720787997
1008630004,341 5 Ave,23.683331598392716,48845.32,206243.44930978765
1008060026,115 West 30 St,23.677334863913444,22828.66,96415.66557726517
1008240015,37 West 22 St,23.650335152456904,63134.49,266949.6630513555
1012590001,1120 6 Ave,23.649333423765352,210059.4,888225.4575044813
1000680036,100 William St,23.63371622836174,272303.89,1152183.9704295872
1008330006,1255 Broadway,23.633329006342983,17273.41,73089.19532819082
1007870001,540 8 Ave,23.62133222140042,50400.53,213368.702186654
1012640030,Rockefeller Center,23.613333277222086,2405220.81,10185858.90336849
1000370023,133 Front Street,23.603333093991182,253451.79,1073796.60741441
1013740049,645 Madison Ave,23.60033507138331,62165.47,263409.2686055929
1008380072,40 West 37 St,23.593325153421457,7074.64,29985.769085092485
1008220009,37 West 20 St,23.592330943477076,32976.75,139777.4135968433
1001977502,139 Centre Street,23.573334484621437,68039.93,288630.9106774321
1008030021,121 West 27 St,23.55333265136083,34613.22,146956.78319645423
1006010047,120 Leroy St,23.54333286741754,60598.41,257390.95794658837
1000290070,75 Broad St,23.533285575457597,354085.26,1504614.63982432
1012860035,320 Park Ave,23.526333363705785,328311.25,1395505.3893204103
1008870082,192 Lexington Ave,23.522335275784982,22937.21,97512.46945116312
1008310042,274 5 Ave,23.513330999117102,31789.8,135199.04942942227
1013110001,445 Park Ave,23.50633367437411,179788.64,764851.9011537734
1010240038,1680 Broadway,23.495834505093836,386442.29,1644726.8128153537
1012730001,1400 6 Ave,23.493333779893984,99958.43,425475.7155221036
1007630024,315 West 39 St,23.47333701491935,23572.89,100424.11091792095
1012807501,420 Lexington Avenue,23.469871251287916,285734.57,1217452.652128717
1008000068,152 West 25 St,23.460003240327758,3401.44,14498.889727998514
1000050010,25 Water St,23.45333326235937,327466.86,1396248.696664183
1014840014,521 East 72 St,23.384326195949985,11395.79,48732.5993680916
1008280041,228 5 Ave,23.373333901494416,110870.89,474347.77797321964
1000110021,80 Broad St,23.362332845177388,196323.24,840340.9081663109
1008390060,22 West 38 St,23.35999798300393,6199.76,26540.07078472682
1001487501,212 Church Street,23.3533326037555,134540.7,576109.2101191769
1008220058,30 West 21 St,23.333341182230154,7439.29,31882.660703840822
1005320015,661 Broadway,23.333338302899612,22906.33,98169.964805908
1005640034,826 Broadway,23.333336667472867,29683.47,127214.85325062551
1005760046,60 5 Ave,23.333336488977253,33624.32,144104.2090825041
1005450006,708 Broadway,23.33333623981133,26993.34,115685.72844694181
1011020011,760 12 Ave,23.33333598427455,7880.67,33774.29616284255
1006030028,617 Washington St,23.33333556449655,50893.42,218114.63628645625
1008370001,960 6 Ave,23.333335495162476,38759.28,166111.18460982858
1008117501,469 7 Ave,23.333335444010945,50694.96,217264.0946325231
1005800065,171 Varick St,23.333335205501974,22962.96,98412.67781806589
1012790017,346 Madison Ave,23.333335106153516,40600.28,174001.18677973645
1013137502,732 Lexington Avenue,23.33333509852333,44585.24,191079.58554463828
1012630024,15 West 47 St,23.333335052777375,31565.64,135281.30431677288
1008020075,158 West 27 St,23.333335049328777,20779.86,89056.53630768812
1008180041,110 5 Ave,23.333334917948335,24466.61,104856.8928789512
1012917501,2 East 56 Street,23.333334859936567,66799.36,286282.9526982651
1010480033,4 Columbus Ave,23.33333483854006,54849.76,235070.38483587754
1013160012,219 East 42 Street,23.333334813951133,69295.04,296978.72401234345
1011190001,141 Columbus Avenue,23.333334780286446,39961.34,171262.87509388497
1009930036,1071 6 Ave,23.333334761776797,63299.02,271281.49767813075
1019860065,3280 Broadway,23.333334730101292,63058.75,270251.7695366138
1016340065,110 East 107 St,23.333334727249326,27778.77,119051.86431650154
1008930025,131 East 37 Street,23.333334715932715,64710.61,277331.16928123275
1005440001,393 Lafayette St,23.333334638844356,46680.94,200061.16023505502
1013390005,305 East 46 St,23.333334612046666,50095.53,214695.11680570678
1008630006,1 East 33 St,23.33333457495058,33341.69,142892.94953921356
1010750001,636 11 Ave,23.33333450356126,78435.11,336150.4545697436
1007890030,205 West 39 St,23.33333430052733,63319.45,271369.060180006
1019120012,109 West 127 Street,23.333334296155055,62270.7,266874.4175591791
1013397501,864 2 Ave,23.333334284308442,34724.08,148817.4796490692
1019980017,615 West 131 St,23.33333427404484,64762.01,277551.46023874916
1008410001,1040 6 Ave,23.33333405758709,46736.83,200300.6937827773
1001770002,250 Church Street,23.333333940298857,93803.39,402014.5181139021
1008880024,33 Irving Place,23.333333807162234,68581.47,293920.57974565437
1008200026,23 West 18 St,23.333333801763395,23731.15,101704.9265296438
1012590019,23 West 43 St,23.33333376519168,137669.57,590012.431937066
1013740021,637 Madison Ave,23.333333721252767,80917.43,346788.97994887776
1012930026,597 Madison Ave,23.333333685132402,78329.56,335698.10922435933
1007120001,444 West 15 St,23.33333367114792,53414.15,228917.7824000672
1009947504,1460 Broadway,23.33333363707798,75222.15,322380.63866051164
1012840052,425 Madison Ave,23.33333358384329,86248.51,369636.46746010217
1006620003,25 11 Ave,23.333333580922954,265019.64,1135798.4450909183
1002330026,148 Lafayette St,23.333333464850213,69635.58,298438.1983178717
1019510004,374 West 125 St,23.333333460993057,49782.03,213351.55597558283
1001280002,101 Barclay St,23.333333452207466,506782.07,2171923.146077765
1010127501,New York Times Building,23.33333341855796,502527.72,2153690.220705109
1013910014,974 Madison Ave,23.333333409717312,34384.71,147363.04237473535
1000860001,90 Church St,23.333333397238796,418545.77,1793767.5808015054
1010020001,Barclays Capital Building,23.333333395030003,700683.55,3002929.492059825
1001660027,80 Centre St,23.33333338440414,182689.43,782954.6982863089
1010850001,806 11 Ave,23.333333345732157,1254027.55,5374403.782858445
1006970047,518 West 26 St,23.333333279517387,45780.01,196200.04330965818
1004910046,155 6 Ave,23.333333273009195,70433.67,301858.58649468684
1005050036,161 6 Ave,23.333333252329822,178159.71,763541.6169364093
1007780043,330 7 Ave,23.333333217086157,46559.5,199540.7152798305
1000680011,75 Maiden Ln,23.33333318892713,68292.12,292680.51609706634
1009930055,1441 Broadway,23.333333188564797,123688.24,530092.4604317447
1001190001,1 Police Plaza,23.33333318247837,492194.62,2109405.52792347
1010030029,Time & Life Building,23.333333177650463,599061.36,2567405.845701476
1007120042,412 West 15 St,23.33333313580363,30298.78,129851.9153849833
1012840033,5 Manhattan West,23.33333313292364,423628.14,1815549.1870222995
1012840026,33 East 48 Street,23.33333313292364,423628.14,1815549.1870222995
1008360010,31 West 34 St,23.333333121688725,48011.72,205764.51615209787
1013407502,3 Dag Hammarskjold Plaza,23.333333110399074,57309.63,245612.70234666366
1000930001,81 Fulton St,23.333333100485852,369338.7,1582880.1586529855
1007840060,224 West 35 St,23.33333309134401,36605.22,156879.5159127072
1012970023,Chrysler Building,23.3333330890388,263929.82,1131127.8118426432
1010240015,1675 Broadway,23.333333074408046,139896.31,599555.620938862
1008397501,2 West 38 Street,23.33333300906311,151289.37,648383.0232964846
1010850023,513 West 56 St,23.333332958108592,252279.74,1081198.9031011104
1009620001,516 1 Ave,23.333332923630394,205619.72,881227.3869017765
1007290163,424 West 33 Street,23.3333328834225,34650.68,148502.91714913162
1004970018,100 Crosby St,23.333332853557124,23397.7,100275.85920471308
1008897501,3 Park Ave,23.333332784422797,192211.41,823763.2050930987
1008400042,424 5 Ave,23.333332736659184,101811.94,436336.8968721834
1005790047,4 Hudson Square,23.333332726674914,68806.33,294884.27909545845
1000420031,80 Maiden Ln,23.333332718206197,95394.64,408834.1822065
1013190012,227 East 45 St,23.333332650123086,58414.76,250348.97875889947
1019100001,125 West 125 St,23.333332640441057,87863.54,376558.0397534639
1008227507,160 5 Ave,23.333332628640445,44795.0,191978.57722654022
1012847501,609 5 Ave,23.333332435138026,42115.49,180494.96409084558
1007860076,252 West 37 St,23.333332357856705,28477.63,122046.99081659946
1007887501,214A West 39 Street,23.33333231389417,100961.15,432690.66176150594
1012820034,59 East 46 Street,23.33333231154482,66058.59,283108.2552547184
1002090028,261 Canal St,23.33333219988469,19239.0,82452.86114811787
1006980001,244 11 Ave,23.333332182653773,32140.02,137742.94964991414
1007890062,240 West 40 St,23.33333204674426,58798.58,251993.9281805415
1008780001,287 Park Ave South,23.33333198368656,31831.71,136421.6221766144
1000510007,68 Trinity Pl,23.333331829808763,48858.0,209391.4420639362
1008490070,915 Broadway,23.333331601844765,35822.92,153526.8113927108
1007880086,594 8 Ave,23.333331492804056,47562.91,203841.05893609018
1012640005,1230 6 Ave,23.333331467985104,58788.71,251951.63442760863
1015570008,309 East 94 St,23.333331427619562,30987.33,132802.85370360976
1010990021,609 West 51 St,23.333331126637002,44122.32,189095.67502614568
1012610042,2 West 46 St,23.333330456095744,25062.66,107411.41324492096
1005770019,34 West 14 St,23.33332870869865,16615.8,71210.58554241186
1008500025,33 East 21 St,23.333327176122886,15645.75,67053.23197975116
1007600055,320 West 37 St,23.333325725663794,14185.48,60794.93410747578
1005460021,19 West 4 St,23.333325587882708,11622.09,49808.97367684056
1008230024,Spero Building,23.333325553304395,12563.0,53841.44652377194
1008220062,38 West 21 St,23.333324492930938,9927.82,42547.81612027781
1008547501,1 East 24 Street,23.230311133163653,485412.13,2089563.6189178042
1008010008,159 West 25 St,23.051011463590378,4257.5,18469.90535198346
1000627501,105 Trinity Place,23.005366093000077,332090.54,1443535.124185858
1010430013,333 West 52 St,22.93600015090302,29881.4,130281.65243896519
1013370014,2 United Nations Plaza,22.895546147529064,188230.83,822128.5868750253
1010137501,640 8 Ave,22.85241931205309,237014.06,1037150.8450091814
1007020010,501 West 30 St,22.778900717514624,1083435.8,4756312.9293897385
1012930059,600 Madison Ave,22.77457175742543,217705.91,955916.5911825283
1012600071,1156 6 Ave,22.739996393648333,24880.26,109411.89070262772
1012580009,Grace Building,22.709669828443662,657573.44,2895565.8315049345
1013087502,101 East 53 Street,22.61033552609263,936973.36,4144004.6695402646
1013350005,320 East 43 St,22.598777398507348,221977.73,982255.4826114692
1012790065,6 East 45 St,22.549999388848565,60638.73,268907.90085780266
1006720001,601 West 26 St,22.52565700533334,602085.74,2672888.6969087995
1008110016,131 West 35 St,22.524999081648108,50786.5,225467.26779393083
1012750059,292 Madison Ave,22.48490763754752,40187.12,178729.30877817608
1007790066,242 West 30 St,22.401002363408303,14568.71,65035.973674989495
1010050029,1301 6 Ave,22.36125444758649,837279.1,3744329.737683253
1008090053,112 West 34 St,22.309191554523647,201465.58,903060.8729483463
1008000065,150 West 25 St,22.29998814920869,4274.47,19168.037092215578
1005540035,51 Astor Place,22.231861680874196,106175.22,477581.3268546074
1012930035,460 Park Ave,22.210004473921675,91565.77,412272.63194617454
1008710070,116 East 16 St,22.18000338284722,10508.79,47379.56896853728
1006920023,513 West 20 St,22.140003185554807,15301.27,69111.41733702765
1008380062,20 West 37 St,22.060030745981756,3003.17,13613.625631718707
1000890012,2 Ann Street,22.025659887516447,230936.43,1048488.1323845765
1007850075,260 West 36 St,22.023997061945668,8262.84,37517.44052979834
1008050019,135 West 29 St,22.0199888463604,4681.88,21261.95445722876
1008140019,1400 Broadway,21.988621223335965,326848.6,1486444.268970916
1005000011,120 Wooster St,21.960001610505174,10655.34,48521.58114097189
1012750061,18 East 41 St,21.95599685814554,16440.19,74877.90286279254
1008010051,114 West 26 St,21.916994845484126,13475.0,61481.969106619785
1010210026,750 7 Ave,21.863543844867937,319479.89,1461244.765564353
1008680010,7 East 38 St,21.768999398847644,45401.33,208559.5629278365
1012967501,118 East 42 Street,21.731652769863054,46273.56,212931.61863956836
1012610036,550 5 Ave,21.699997025250617,26292.63,121164.21015821012
1013360031,338 East 44 St,21.673934256357583,130689.09,602978.1600987609
1008690058,274 Madison Ave,21.66500097289242,55031.17,254009.54317452296
1008110062,152 West 36 St,21.660031452564866,2894.19,13361.891954488761
1008500012,928 Broadway,21.650999775638795,28499.67,131632.1199728946
1012687501,Museum Of Broadcasting,21.636152959181633,170670.63,788821.5170320901
1008410018,35 West 39 St,21.570005854880165,4658.99,21599.391448222133
1000670023,56 Nassau St,21.531510076483794,216747.5,1006652.5721144216
1010197502,1585 Broadway,21.45256586707344,585458.84,2729085.385998483
1007850015,247 West 35 St,21.416000431835393,29811.8,139203.39652068765
1007840051,212 West 35 St,21.329992539164046,13872.76,65038.7475500903
1008150026,1045 6 Ave,21.30543473181342,213103.49,1000230.6579634934
1001490033,277 Broadway,21.277997735467764,37843.74,177853.85857485645
1004840024,495 Broadway,21.208001126916304,31117.52,146725.3788500933
1014220005,205 East 67 St,21.190694336471594,58569.67,276393.35016594967
1008410081,60 West 40 St,21.168997294568115,21324.51,100734.62480658821
1008400028,21 West 38 St,21.159996702241656,7619.56,36009.2683719218
1007600012,347 West 36 St,21.13998277079765,5805.07,27460.14536974461
1008130001,501 7 Ave,21.056624685656477,98503.43,467802.5631862041
1000880005,20 Vesey St,21.02399537307997,18065.87,85929.76586711162
1012630014,37 West 47 St,20.9860018490852,23578.29,112352.46317786732
1008370036,3 West 35 St,20.929996073488827,12061.22,57626.479993837434
1008110010,147 West 35 St,20.92300563408042,18429.18,88080.93981479242
1007390001,111 8 Ave,20.917236587258415,2051742.73,9808861.325638993
1007800007,259 West 30 St,20.914001188497444,22779.31,108918.94762121589
1008340019,39 West 32 St,20.890012651716177,4066.93,19468.298405582296
1008260019,27 West 24 St,20.8629981533116,42903.08,205641.96806579287
1012840056,424 Madison Ave,20.829998507577425,30083.14,144422.18989625236
1008590072,112 Madison Ave,20.810001126016495,11265.32,54134.163337051374
1012610030,7 West 45 St,20.779998928727345,23896.36,114996.92604393949
1008270064,30 West 26 St,20.73800610347079,16407.71,79119.03351814495
1012810056,366 Madison Ave,20.714002178186934,30776.83,148579.83375327545
1005300001,670 Broadway,20.68000267376237,15972.11,77234.56448225956
1005297501,656 Broadway,20.679999953280085,25824.5,124876.69273859906
1008010061,134 West 26 St,20.670996356832486,12767.26,61764.12486174124
1008020022,127 West 26 St,20.49500363114784,19653.03,95891.81028556527
1008640025,185 Madison Ave,20.448002215443434,45770.48,223838.39515349656
1009930001,561 7 Ave,20.429990397048755,7371.4,36081.27001892691
1000890001,99 Nassau St,20.39399984304199,28289.97,138717.12375074846
1008380024,29 West 36 St,20.135013347898116,6921.53,34375.59181316626
1012630005,67 West 47 St,20.097999724583136,54752.1,272425.61822224146
1002320001,434 Broadway,20.00002361150332,3572.28,17861.378913299624
1002120018,52 Varick St,20.000015260077358,6046.04,30230.17693425807
1008220049,12 West 21 St,20.00001509775826,6015.52,30077.57729480045
1012920048,32 East 57 St,20.00001078693326,6442.74,32213.682625657773
1012630051,22 West 48 St,20.00000893354727,10341.38,51706.876903708544
1012910045,60 East 56 St,20.00000836215568,10799.09,53995.4274240915
1008460026,860 Broadway,20.000006681897545,6623.13,33115.638936234674
1007870020,241 West 37 St,20.00000625976554,4970.78,24853.892221023092
1008210038,142 5 Ave,20.00000607081463,14456.74,72283.67805895947
1008060009,145 West 30 St,20.000004972154127,12416.85,62084.23456538085
1012620054,30 West 47 St,20.00000484649026,5770.36,28851.793008503308
1010120023,215 West 40 St,20.00000381831126,8548.42,42742.09183986947
1008470016,873 Broadway,20.000003438361798,28427.33,142136.62556414286
1008400013,49 West 38 St,20.000003408226455,4560.98,22804.896113787487
1008737502,105 East 17 Street,20.000003372054493,25901.97,129509.82816429011
1006920019,521 West 20 Street,20.000003012004765,17236.09,86180.43702120565
1006970013,521 West 25 Street,20.00000233856206,9137.35,45686.74465793562
1008420023,5 Union Sq W,20.0000018348813,25214.6,126072.98843355157
1007890027,225 West 39 Street,20.000001795481992,18274.88,91374.39179694625
1008217501,40 West 20 Street,20.000001674285,28853.34,144266.68792282243
1012630059,42 West 48 St,20.00000164031637,6564.92,32824.59730786378
1008390034,5 West 37 St,20.000001633378414,34816.48,174082.38578287946
1008380008,63 West 36 St,20.00000121180879,6139.56,30697.79814000692
1005440008,411 Lafayette St,20.00000109630953,9920.75,49603.74728094696
1005230046,625 Broadway,20.000001072247535,24327.71,121638.54347866858
1007790075,400 8 Ave,20.00000105261018,14729.73,73648.64612383426
1005770071,55 West 13 St,20.00000098058483,49662.91,248314.53782532655
1012620056,36 West 47 St,20.00000035000135,71921.44,359607.1937068498
1008290007,49 West 27 St,20.000000332974814,29757.89,148789.44752284308
1008410075,39 West 39 Street,19.99999983876681,87053.37,435266.85350897314
1008430020,17 Union Square,19.999999677058153,28188.78,140943.9022758342
1009690005,656 1 Ave,19.999999609549267,186893.77,934468.8682432026
1008390016,39 West 37 St,19.999999371322698,11005.99,55029.95172980408
1008340039,320 5 Ave,19.99999915802582,24099.41,120497.05507277045
1012897501,2 East 54 Street,19.9999990599043,37472.52,187362.6088069391
1008410027,15 West 39 St,19.999998828039924,28077.39,140386.9582263955
1008120029,1352 Broadway,19.99999865785704,43471.92,217359.6145863838
1012930001,737 5 Ave,19.99999841435999,28080.5,140402.51113139195
1016340003,105 East 106 St,19.9999982406655,34358.01,171790.0651118094
1004827504,194 Lafayette Street,19.999998217634577,50521.86,252609.3225121061
1008360007,43 West 34 St,19.99999730330681,18985.46,94927.31279949189
1010540041,420 West 45 St,19.999996750788416,5983.29,29916.454860244587
1008000061,138 West 25 St,19.999995032608496,13006.35,65031.76615191214
1012680021,23 West 52 Street,19.99999497979693,14423.13,72115.66810176491
1008280056,12 West 27 St,19.99999445373919,17131.58,85657.92375405927
1008680012,9 East 38 St,19.999994364499603,16794.1,83970.52366079597
1005010015,130 Prince St,19.99999387828414,15392.0,76960.02355636984
1008040011,145 West 28 St,19.999986335607783,6426.03,32130.171951963574
1007790049,208 West 30 St,19.999974252048112,3806.76,19033.82450409988
1010130041,218 West 42 Street,19.852233879228685,39779.37,200377.29880676555
1010287502,1758 Broadway,19.490762247130093,30549.54,156738.55959378014
1001137501,29 Ave of the Finest,19.435294419499296,575376.69,2960473.237918786
1000160225,1 North End Ave,18.395338708355048,275435.49,1497311.3263464884
1013180038,216 East 45 St,17.51763253732513,59046.42,337068.4929837907
1002127504,6 St Johns Lane,15.93797342365712,95351.34,598265.1461726476
1005050001,150 Varick St,15.365956647677791,60093.39,391081.3454564947
1006870029,85 10 Ave,13.261576968011948,309476.42,2333632.1219300195
1008410031,1 West 39 St,11.867250692973005,35528.93,299386.36099629937
1002310035,451 Broadway,10.576509781954039,3944.01,37290.278941824356
1001920001,16 Walker St,9.565082460866234,604349.84,6318292.000853998
